Code,activity value required?,data category,ert valid,last inventory year,last updated date,map to,option group,option set,scc level four,scc level one,scc level three,scc level two,sector,short name,status,tier 1 code,tier 1 description,tier 2 code,tier 2 description,tier 3 code,tier 3 description,usage notes
68110021,No,Point,Yes,,3/20/2012,,,,"Process Vents, Aerosol Can Filling: Product Filling",MACT Source Categories,Aerosol Can - Filling Facilities,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,7,Solvent Utilization NEC,99,Other,
68110022,No,Point,Yes,,3/20/2012,,,,"Process Vents, Aerosol Can Filling: Valve Stem and Valve Insertion",MACT Source Categories,Aerosol Can - Filling Facilities,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,7,Solvent Utilization NEC,99,Other,
68110023,No,Point,Yes,,3/20/2012,,,,"Process Vents, Aerosol Can Filling: Propellant Charging",MACT Source Categories,Aerosol Can - Filling Facilities,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,7,Solvent Utilization NEC,99,Other,
68110024,No,Point,Yes,,3/20/2012,,,,"Process Vents, Aerosol Can Filling: Sealing Production Can",MACT Source Categories,Aerosol Can - Filling Facilities,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,6,Nonindustrial,5,Consumer Solvents,
68110030,No,Point,Yes,,3/20/2012,,,,"Process Vents: Water Bath, Leak Check",MACT Source Categories,Aerosol Can - Filling Facilities,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,7,Solvent Utilization NEC,99,Other,
68110035,No,Point,Yes,,3/20/2012,,,,Process Vents: Can Washing,MACT Source Categories,Aerosol Can - Filling Facilities,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,7,Solvent Utilization NEC,99,Other,
68180001,No,Point,Yes,,3/20/2012,,,,Equipment Leaks,MACT Source Categories,Equipment Leaks,Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,8,Solvent Utilization,7,Solvent Utilization NEC,99,Other,
68182001,No,Point,Yes,,3/20/2012,,,,Process Area Drains,MACT Source Categories,"Wastewater, Aggregate",Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,10,Waste Disposal & Recycling,4,Industrial Waste Water,99,Other,
68182002,No,Point,Yes,,3/20/2012,,,,Process Equipment Drains,MACT Source Categories,"Wastewater, Aggregate",Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,10,Waste Disposal & Recycling,4,Industrial Waste Water,99,Other,
68182599,No,Point,Yes,,3/20/2012,,,,Specify Point of Generation,MACT Source Categories,"Wastewater, Points of Generation",Consumer Product Manufacturing Facilities,Industrial Processes - NEC,,Active,10,Waste Disposal & Recycling,4,Industrial Waste Water,99,Other,
68240030,No,Point,No,2015,1/19/2017,40100399,,,"Application, Degradation, and Coating Removal Steps",MACT Source Categories,Paint Stripper Users - Chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68240031,No,Point,No,2015,1/19/2017,40100302,,,"Application, Degradation, and Coating Removal Steps: Methylene Chloride",MACT Source Categories,Paint Stripper Users - Chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,3,Dry Cleaning,99,Other,
68240059,No,Point,Yes,2002,3/20/2012,68240030,,,"Application, Degradation, and Coating Removal Steps: Other Not Listed",MACT Source Categories,Paint Stripper Users - Chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241001,No,Point,No,2015,1/19/2017,39902001,,,Media Blasting,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241002,No,Point,No,2015,1/19/2017,39902009,,,Media Blasting: Plastic Bead/Media,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241004,No,Point,No,2015,1/19/2017,39902008,,,Media Blasting: Wheat Starch,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241006,No,Point,No,2015,1/19/2017,39902003,,,Media Blasting: Grit,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241008,No,Point,No,2015,1/19/2017,39902002,,,Media Blasting: Sand,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241010,No,Point,No,2015,1/19/2017,39902010,,,Media Blasting: Carbon Dioxide,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241012,No,Point,No,2015,1/19/2017,39902011,,,Media Blasting: Sodium Bicarbonate,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241013,No,Point,No,2015,1/19/2017,39902005,,,Media Blasting: Ice Crystal,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241030,No,Point,No,2015,1/19/2017,39902001,,,Media Blasting: Other Not Listed,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,3,Dry Cleaning,99,Other,
68241036,No,Point,No,2015,1/19/2017,39902050,,,UV Removal,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241038,No,Point,No,2015,1/19/2017,39902051,,,Water Jet: Blasting,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241039,No,Point,No,2015,1/19/2017,39902051,,,High Pressure Water Jet: Blasting,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241042,No,Point,No,2015,1/19/2017,39902052,,,Excimer Flash Lamp,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241044,No,Point,No,2015,1/19/2017,39902053,,,Xenon Flash Lamp,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241046,No,Point,No,2015,1/19/2017,39902054,,,Carbon Dioxide Pulsed Laser,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68241098,No,Point,No,2015,1/19/2017,39902001,,,Other Non-chemical: Blasting,MACT Source Categories,Paint Stripper Users - Non-chemical Strippers,Miscellaneous Processes,Industrial Processes - NEC,,Retired,8,Solvent Utilization,6,Nonindustrial,99,Other,
68282001,No,Point,No,2015,3/4/2016,50382001,,,Process Area Drains,MACT Source Categories,"Wastewater, Aggregate",Miscellaneous Processes,Industrial Processes - NEC,,Retired,10,Waste Disposal & Recycling,4,Industrial Waste Water,99,Other,
68282002,No,Point,No,2015,3/4/2016,50382002,,,Process Equipment Drains,MACT Source Categories,"Wastewater, Aggregate",Miscellaneous Processes,Industrial Processes - NEC,,Retired,10,Waste Disposal & Recycling,4,Industrial Waste Water,99,Other,
68282599,No,Point,No,2015,3/4/2016,50382599,,,Specify Point of Generation,MACT Source Categories,"Wastewater, Points of Generation",Miscellaneous Processes,Industrial Processes - NEC,,Retired,10,Waste Disposal & Recycling,4,Industrial Waste Water,99,Other,
68430001,No,Point,Yes,,3/20/2012,,,,Chlorinated Paraffins: Batch Process,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430010,No,Point,Yes,,3/20/2012,,,,Process Vents,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430011,No,Point,Yes,,3/20/2012,,,,Process Vents: Paraffins/Chlorine Reactor,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430020,No,Point,Yes,,3/20/2012,,,,Process Vents: Paraffins Stabilization Vessel,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430030,No,Point,Yes,,3/20/2012,,,,Process Vents: Product Storage,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Storage and Transfer,,Active,9,Storage & Transport,7,Organic Chemical Storage,99,Other,
68430031,No,Point,Yes,,3/20/2012,,,,Process Vents: Partially Chlorinated Paraffin Storage Vessel,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Storage and Transfer,,Active,9,Storage & Transport,7,Organic Chemical Storage,99,Other,
68430032,No,Point,Yes,,3/20/2012,,,,Process Vents: Product Storage: Chlorinated Paraffin,MACT Source Categories,"Chlorinated Paraffins Production, Batch Process",Miscellaneous Processes (Chemicals),Industrial Processes - Storage and Transfer,,Active,9,Storage & Transport,7,Organic Chemical Storage,99,Other,
68430101,No,Point,Yes,,3/20/2012,,,,Chlorinated Paraffins: Continuous Process,MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430110,No,Point,Yes,,3/20/2012,,,,Process Vents,MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430111,No,Point,Yes,,3/20/2012,,,,Process Vents: Paraffins/Chlorine Reactors,MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430120,No,Point,Yes,,3/20/2012,,,,Process Vents: Paraffins Stabilization Vessel,MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68430130,No,Point,Yes,,3/20/2012,,,,Process Vents: Product Storage,MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Storage and Transfer,,Active,9,Storage & Transport,7,Organic Chemical Storage,99,Other,
68430131,No,Point,Yes,,3/20/2012,,,,Process Vents: Partially Chlorinated Paraffin Storage Vessel,MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Storage and Transfer,,Active,9,Storage & Transport,7,Organic Chemical Storage,99,Other,
68430132,No,Point,Yes,,3/20/2012,,,,"Process Vents, Product Storage: Chlorinated Paraffin",MACT Source Categories,"Chlorinated Paraffins Production, Continuous Process",Miscellaneous Processes (Chemicals),Industrial Processes - Storage and Transfer,,Active,9,Storage & Transport,7,Organic Chemical Storage,99,Other,
68435001,No,Point,Yes,,3/20/2012,,,,Dodecanedioic Acid Production,MACT Source Categories,Dodecanoic Acid Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68435010,No,Point,Yes,,3/20/2012,,,,Process Vents,MACT Source Categories,Dodecanoic Acid Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68435011,No,Point,Yes,,3/20/2012,,,,Process Vents: Butadiene Dryer,MACT Source Categories,Dodecanoic Acid Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68435012,No,Point,Yes,,3/20/2012,,,,Process Vents: Reactor,MACT Source Categories,Dodecanoic Acid Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68435013,No,Point,Yes,,3/20/2012,,,,Process Vents: Jets,MACT Source Categories,Dodecanoic Acid Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68435040,No,Point,Yes,,3/20/2012,,,,Waste Liquids,MACT Source Categories,Dodecanoic Acid Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68440001,No,Point,Yes,,3/20/2012,,,,Ethylidene Norbornene Production,MACT Source Categories,Ethylidene Norbornene Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68440010,No,Point,Yes,,3/20/2012,,,,Process Vents,MACT Source Categories,Ethylidene Norbornene Production,Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445001,No,Point,Yes,,3/20/2012,,,,"Hydrazine Production, Olin Raschig Process",MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445010,No,Point,Yes,,3/20/2012,,,,Process Vents: Hydrazine Hydrate Production,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445011,No,Point,Yes,,3/20/2012,,,,Process Vents: Chlorination Reactor,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445012,No,Point,Yes,,3/20/2012,,,,Process Vents: Chloramine Reactor,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445013,No,Point,Yes,,3/20/2012,,,,Process Vents: Hydrazine Reactor,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445014,No,Point,Yes,,3/20/2012,,,,Process Vents: Crystallizing Evaporator,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445015,No,Point,Yes,,3/20/2012,,,,Process Vents: Hydrate Columns,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445020,No,Point,Yes,,3/20/2012,,,,Process Vents: Anhydrous Hydrazine Production,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445021,No,Point,Yes,,3/20/2012,,,,Process Vents: Azeotrope Column,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445022,No,Point,Yes,,3/20/2012,,,,Process Vents: Hydrazine Column,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
68445030,No,Point,Yes,,3/20/2012,,,,Ammonia Recovery System,MACT Source Categories,"Hydrazine Production, Olin Raschig Process",Miscellaneous Processes (Chemicals),Industrial Processes - Chemical Manuf,,Active,4,Chemical & Allied Product Mfg,1,Organic Chemical Mfg,99,Other,
